NodeName, HostTimestamp (ms), notificationTime, timeStamp, RawData, X (mg), Y (mg), Z (mg)
Satvik  @334C84,24169, Thu Mar 13 16:25:20 GMT+05:30 2025,65210, [-70 -2 -56 -1 51 -1 -26 3 96 -4 116 0 76 0 -13 -1 44 -2 34 0],-56,-205,998
Satvik  @334C84,24170, Thu Mar 13 16:25:20 GMT+05:30 2025,65210, [-70 -2 -56 -1 51 -1 -26 3 96 -4 116 0 76 0 -13 -1 44 -2 34 0],-56,-205,998
Satvik  @334C84,24171, Thu Mar 13 16:25:20 GMT+05:30 2025,65210, [-70 -2 -56 -1 51 -1 -26 3 96 -4 116 0 76 0 -13 -1 44 -2 34 0],-56,-205,998
Satvik  @334C84,24219, Thu Mar 13 16:25:21 GMT+05:30 2025,65216, [-64 -2 100 -1 41 -1 -3 3 -73 -6 -106 1 -128 0 0 0 28 -2 54 0],-156,-215,1021
Satvik  @334C84,24220, Thu Mar 13 16:25:21 GMT+05:30 2025,65216, [-64 -2 100 -1 41 -1 -3 3 -73 -6 -106 1 -128 0 0 0 28 -2 54 0],-156,-215,1021
Satvik  @334C84,24221, Thu Mar 13 16:25:21 GMT+05:30 2025,65216, [-64 -2 100 -1 41 -1 -3 3 -73 -6 -106 1 -128 0 0 0 28 -2 54 0],-156,-215,1021
Satvik  @334C84,24268, Thu Mar 13 16:25:21 GMT+05:30 2025,65222, [-58 -2 -93 -1 -47 -2 -11 2 17 -4 52 2 2 -1 -4 -1 10 -2 79 0],-93,-303,757
Satvik  @334C84,24269, Thu Mar 13 16:25:21 GMT+05:30 2025,65222, [-58 -2 -93 -1 -47 -2 -11 2 17 -4 52 2 2 -1 -4 -1 10 -2 79 0],-93,-303,757
Satvik  @334C84,24269, Thu Mar 13 16:25:21 GMT+05:30 2025,65222, [-58 -2 -93 -1 -47 -2 -11 2 17 -4 52 2 2 -1 -4 -1 10 -2 79 0],-93,-303,757
Satvik  @334C84,24317, Thu Mar 13 16:25:21 GMT+05:30 2025,65228, [-52 -2 -118 -1 98 -2 70 3 -42 -5 92 3 -61 1 -4 -1 7 -2 115 0],-118,-414,838
Satvik  @334C84,24318, Thu Mar 13 16:25:21 GMT+05:30 2025,65228, [-52 -2 -118 -1 98 -2 70 3 -42 -5 92 3 -61 1 -4 -1 7 -2 115 0],-118,-414,838
Satvik  @334C84,24319, Thu Mar 13 16:25:21 GMT+05:30 2025,65228, [-52 -2 -118 -1 98 -2 70 3 -42 -5 92 3 -61 1 -4 -1 7 -2 115 0],-118,-414,838
Satvik  @334C84,24364, Thu Mar 13 16:25:21 GMT+05:30 2025,65235, [-45 -2 -1 -2 -88 -2 -42 1 -34 -4 68 0 -83 -1 -3 -1 2 -2 -118 0],-257,-344,470
Satvik  @334C84,24365, Thu Mar 13 16:25:21 GMT+05:30 2025,65235, [-45 -2 -1 -2 -88 -2 -42 1 -34 -4 68 0 -83 -1 -3 -1 2 -2 -118 0],-257,-344,470
Satvik  @334C84,24366, Thu Mar 13 16:25:21 GMT+05:30 2025,65235, [-45 -2 -1 -2 -88 -2 -42 1 -34 -4 68 0 -83 -1 -3 -1 2 -2 -118 0],-257,-344,470
Satvik  @334C84,24414, Thu Mar 13 16:25:21 GMT+05:30 2025,65241, [-39 -2 72 -1 -71 -3 -26 2 30 -2 73 1 121 0 -7 -1 4 -2 -88 0],-184,-583,742
Satvik  @334C84,24415, Thu Mar 13 16:25:21 GMT+05:30 2025,65241, [-39 -2 72 -1 -71 -3 -26 2 30 -2 73 1 121 0 -7 -1 4 -2 -88 0],-184,-583,742
Satvik  @334C84,24416, Thu Mar 13 16:25:21 GMT+05:30 2025,65241, [-39 -2 72 -1 -71 -3 -26 2 30 -2 73 1 121 0 -7 -1 4 -2 -88 0],-184,-583,742
Satvik  @334C84,24462, Thu Mar 13 16:25:21 GMT+05:30 2025,65247, [-33 -2 17 -1 -47 -3 76 2 -6 -2 107 0 124 0 -4 -1 -2 -3 -75 0],-239,-559,588
Satvik  @334C84,24463, Thu Mar 13 16:25:21 GMT+05:30 2025,65247, [-33 -2 17 -1 -47 -3 76 2 -6 -2 107 0 124 0 -4 -1 -2 -3 -75 0],-239,-559,588
Satvik  @334C84,24464, Thu Mar 13 16:25:21 GMT+05:30 2025,65247, [-33 -2 17 -1 -47 -3 76 2 -6 -2 107 0 124 0 -4 -1 -2 -3 -75 0],-239,-559,588
Satvik  @334C84,24511, Thu Mar 13 16:25:21 GMT+05:30 2025,65253, [-27 -2 -44 -2 121 -3 -5 2 37 -1 -117 1 123 0 4 0 7 -2 -69 0],-300,-647,763
Satvik  @334C84,24512, Thu Mar 13 16:25:21 GMT+05:30 2025,65253, [-27 -2 -44 -2 121 -3 -5 2 37 -1 -117 1 123 0 4 0 7 -2 -69 0],-300,-647,763
Satvik  @334C84,24512, Thu Mar 13 16:25:21 GMT+05:30 2025,65253, [-27 -2 -44 -2 121 -3 -5 2 37 -1 -117 1 123 0 4 0 7 -2 -69 0],-300,-647,763
Satvik  @334C84,24561, Thu Mar 13 16:25:21 GMT+05:30 2025,65260, [-20 -2 -33 -2 -118 -3 20 2 95 -1 -9 0 44 0 4 0 10 -2 -54 0],-289,-630,532
Satvik  @334C84,24562, Thu Mar 13 16:25:21 GMT+05:30 2025,65260, [-20 -2 -33 -2 -118 -3 20 2 95 -1 -9 0 44 0 4 0 10 -2 -54 0],-289,-630,532
Satvik  @334C84,24562, Thu Mar 13 16:25:21 GMT+05:30 2025,65260, [-20 -2 -33 -2 -118 -3 20 2 95 -1 -9 0 44 0 4 0 10 -2 -54 0],-289,-630,532
Satvik  @334C84,24609, Thu Mar 13 16:25:21 GMT+05:30 2025,65266, [-14 -2 -55 -2 -54 -3 7 2 41 0 -86 -1 -53 -1 1 0 11 -2 -60 0],-311,-566,519
Satvik  @334C84,24610, Thu Mar 13 16:25:21 GMT+05:30 2025,65266, [-14 -2 -55 -2 -54 -3 7 2 41 0 -86 -1 -53 -1 1 0 11 -2 -60 0],-311,-566,519
Satvik  @334C84,24610, Thu Mar 13 16:25:21 GMT+05:30 2025,65266, [-14 -2 -55 -2 -54 -3 7 2 41 0 -86 -1 -53 -1 1 0 11 -2 -60 0],-311,-566,519
Satvik  @334C84,24656, Thu Mar 13 16:25:21 GMT+05:30 2025,65272, [-8 -2 5 -1 -87 -3 74 2 -13 0 -77 -1 -96 -1 3 0 1 -2 -57 0],-251,-599,586
Satvik  @334C84,24658, Thu Mar 13 16:25:21 GMT+05:30 2025,65272, [-8 -2 5 -1 -87 -3 74 2 -13 0 -77 -1 -96 -1 3 0 1 -2 -57 0],-251,-599,586
Satvik  @334C84,24658, Thu Mar 13 16:25:21 GMT+05:30 2025,65272, [-8 -2 5 -1 -87 -3 74 2 -13 0 -77 -1 -96 -1 3 0 1 -2 -57 0],-251,-599,586
Satvik  @334C84,24706, Thu Mar 13 16:25:21 GMT+05:30 2025,65278, [-2 -2 -24 -2 69 -3 50 3 103 0 -84 -1 -34 -1 -1 -1 -2 -3 -73 0],-280,-699,818
Satvik  @334C84,24708, Thu Mar 13 16:25:21 GMT+05:30 2025,65278, [-2 -2 -24 -2 69 -3 50 3 103 0 -84 -1 -34 -1 -1 -1 -2 -3 -73 0],-280,-699,818
Satvik  @334C84,24708, Thu Mar 13 16:25:21 GMT+05:30 2025,65278, [-2 -2 -24 -2 69 -3 50 3 103 0 -84 -1 -34 -1 -1 -1 -2 -3 -73 0],-280,-699,818
Satvik  @334C84,24755, Thu Mar 13 16:25:21 GMT+05:30 2025,65285, [5 -1 -37 -2 95 -3 16 3 70 0 -25 -1 9 0 -1 -1 4 -2 -61 0],-293,-673,784
Satvik  @334C84,24756, Thu Mar 13 16:25:21 GMT+05:30 2025,65285, [5 -1 -37 -2 95 -3 16 3 70 0 -25 -1 9 0 -1 -1 4 -2 -61 0],-293,-673,784
Satvik  @334C84,24756, Thu Mar 13 16:25:21 GMT+05:30 2025,65285, [5 -1 -37 -2 95 -3 16 3 70 0 -25 -1 9 0 -1 -1 4 -2 -61 0],-293,-673,784
Satvik  @334C84,24803, Thu Mar 13 16:25:21 GMT+05:30 2025,65291, [11 -1 -37 -2 -124 -3 -8 2 7 0 77 0 47 0 0 0 4 -2 -73 0],-293,-636,760
Satvik  @334C84,24805, Thu Mar 13 16:25:21 GMT+05:30 2025,65291, [11 -1 -37 -2 -124 -3 -8 2 7 0 77 0 47 0 0 0 4 -2 -73 0],-293,-636,760
Satvik  @334C84,24805, Thu Mar 13 16:25:21 GMT+05:30 2025,65291, [11 -1 -37 -2 -124 -3 -8 2 7 0 77 0 47 0 0 0 4 -2 -73 0],-293,-636,760
Satvik  @334C84,24853, Thu Mar 13 16:25:21 GMT+05:30 2025,65297, [17 -1 -33 -2 -114 -3 -54 2 -30 -1 -60 -1 -63 -1 3 0 5 -2 -67 0],-289,-626,714
Satvik  @334C84,24854, Thu Mar 13 16:25:21 GMT+05:30 2025,65297, [17 -1 -33 -2 -114 -3 -54 2 -30 -1 -60 -1 -63 -1 3 0 5 -2 -67 0],-289,-626,714
Satvik  @334C84,24855, Thu Mar 13 16:25:21 GMT+05:30 2025,65297, [17 -1 -33 -2 -114 -3 -54 2 -30 -1 -60 -1 -63 -1 3 0 5 -2 -67 0],-289,-626,714
Satvik  @334C84,24901, Thu Mar 13 16:25:21 GMT+05:30 2025,65303, [23 -1 -22 -2 -126 -3 -57 2 -18 -1 4 0 -37 -1 9 0 11 -2 -70 0],-278,-638,711
Satvik  @334C84,24902, Thu Mar 13 16:25:21 GMT+05:30 2025,65303, [23 -1 -22 -2 -126 -3 -57 2 -18 -1 4 0 -37 -1 9 0 11 -2 -70 0],-278,-638,711
Satvik  @334C84,24903, Thu Mar 13 16:25:21 GMT+05:30 2025,65303, [23 -1 -22 -2 -126 -3 -57 2 -18 -1 4 0 -37 -1 9 0 11 -2 -70 0],-278,-638,711
Satvik  @334C84,24950, Thu Mar 13 16:25:21 GMT+05:30 2025,65310, [30 -1 -18 -2 -113 -3 -90 2 -12 -1 17 0 -37 -1 -1 -1 1 -2 -76 0],-274,-625,678
Satvik  @334C84,24952, Thu Mar 13 16:25:21 GMT+05:30 2025,65310, [30 -1 -18 -2 -113 -3 -90 2 -12 -1 17 0 -37 -1 -1 -1 1 -2 -76 0],-274,-625,678
Satvik  @334C84,24952, Thu Mar 13 16:25:21 GMT+05:30 2025,65310, [30 -1 -18 -2 -113 -3 -90 2 -12 -1 17 0 -37 -1 -1 -1 1 -2 -76 0],-274,-625,678
Satvik  @334C84,24999, Thu Mar 13 16:25:21 GMT+05:30 2025,65316, [36 -1 -9 -2 -121 -3 -60 2 45 0 37 0 -41 -1 6 0 5 -2 -66 0],-265,-633,708
Satvik  @334C84,25000, Thu Mar 13 16:25:21 GMT+05:30 2025,65316, [36 -1 -9 -2 -121 -3 -60 2 45 0 37 0 -41 -1 6 0 5 -2 -66 0],-265,-633,708
Satvik  @334C84,25001, Thu Mar 13 16:25:21 GMT+05:30 2025,65316, [36 -1 -9 -2 -121 -3 -60 2 45 0 37 0 -41 -1 6 0 5 -2 -66 0],-265,-633,708
Satvik  @334C84,25048, Thu Mar 13 16:25:21 GMT+05:30 2025,65322, [42 -1 -14 -2 114 -3 -37 2 0 0 36 0 -6 -1 0 0 -5 -3 -70 0],-270,-654,731
Satvik  @334C84,25049, Thu Mar 13 16:25:21 GMT+05:30 2025,65322, [42 -1 -14 -2 114 -3 -37 2 0 0 36 0 -6 -1 0 0 -5 -3 -70 0],-270,-654,731
Satvik  @334C84,25050, Thu Mar 13 16:25:21 GMT+05:30 2025,65322, [42 -1 -14 -2 114 -3 -37 2 0 0 36 0 -6 -1 0 0 -5 -3 -70 0],-270,-654,731
Satvik  @334C84,25096, Thu Mar 13 16:25:21 GMT+05:30 2025,65328, [48 -1 0 -1 121 -3 -36 2 -11 -1 -16 -1 -23 -1 -7 -1 -4 -3 -64 0],-256,-647,732
Satvik  @334C84,25097, Thu Mar 13 16:25:21 GMT+05:30 2025,65328, [48 -1 0 -1 121 -3 -36 2 -11 -1 -16 -1 -23 -1 -7 -1 -4 -3 -64 0],-256,-647,732
Satvik  @334C84,25098, Thu Mar 13 16:25:21 GMT+05:30 2025,65328, [48 -1 0 -1 121 -3 -36 2 -11 -1 -16 -1 -23 -1 -7 -1 -4 -3 -64 0],-256,-647,732
Satvik  @334C84,25145, Thu Mar 13 16:25:21 GMT+05:30 2025,65335, [55 -1 7 -1 -127 -3 -67 2 14 0 46 0 10 0 7 0 -2 -3 -67 0],-249,-639,701
Satvik  @334C84,25146, Thu Mar 13 16:25:21 GMT+05:30 2025,65335, [55 -1 7 -1 -127 -3 -67 2 14 0 46 0 10 0 7 0 -2 -3 -67 0],-249,-639,701
Satvik  @334C84,25147, Thu Mar 13 16:25:21 GMT+05:30 2025,65335, [55 -1 7 -1 -127 -3 -67 2 14 0 46 0 10 0 7 0 -2 -3 -67 0],-249,-639,701
Satvik  @334C84,25193, Thu Mar 13 16:25:22 GMT+05:30 2025,65341, [61 -1 0 -1 124 -3 -78 2 6 0 -25 -1 -29 -1 0 0 1 -2 -66 0],-256,-644,690
Satvik  @334C84,25194, Thu Mar 13 16:25:22 GMT+05:30 2025,65341, [61 -1 0 -1 124 -3 -78 2 6 0 -25 -1 -29 -1 0 0 1 -2 -66 0],-256,-644,690
Satvik  @334C84,25194, Thu Mar 13 16:25:22 GMT+05:30 2025,65341, [61 -1 0 -1 124 -3 -78 2 6 0 -25 -1 -29 -1 0 0 1 -2 -66 0],-256,-644,690
Satvik  @334C84,25244, Thu Mar 13 16:25:22 GMT+05:30 2025,65347, [67 -1 -2 -2 125 -3 -52 2 37 0 28 0 7 0 -3 -1 -5 -3 -76 0],-258,-643,716
Satvik  @334C84,25245, Thu Mar 13 16:25:22 GMT+05:30 2025,65347, [67 -1 -2 -2 125 -3 -52 2 37 0 28 0 7 0 -3 -1 -5 -3 -76 0],-258,-643,716
Satvik  @334C84,25245, Thu Mar 13 16:25:22 GMT+05:30 2025,65347, [67 -1 -2 -2 125 -3 -52 2 37 0 28 0 7 0 -3 -1 -5 -3 -76 0],-258,-643,716
Satvik  @334C84,25291, Thu Mar 13 16:25:22 GMT+05:30 2025,65353, [73 -1 -5 -2 -125 -3 -51 2 35 0 7 0 2 0 1 0 10 -2 -85 0],-261,-637,717
Satvik  @334C84,25292, Thu Mar 13 16:25:22 GMT+05:30 2025,65353, [73 -1 -5 -2 -125 -3 -51 2 35 0 7 0 2 0 1 0 10 -2 -85 0],-261,-637,717
Satvik  @334C84,25292, Thu Mar 13 16:25:22 GMT+05:30 2025,65353, [73 -1 -5 -2 -125 -3 -51 2 35 0 7 0 2 0 1 0 10 -2 -85 0],-261,-637,717
Satvik  @334C84,25340, Thu Mar 13 16:25:22 GMT+05:30 2025,65360, [80 -1 -21 -2 -113 -3 -32 2 35 0 9 0 -15 -1 -7 -1 -1 -3 -82 0],-277,-625,736
Satvik  @334C84,25341, Thu Mar 13 16:25:22 GMT+05:30 2025,65360, [80 -1 -21 -2 -113 -3 -32 2 35 0 9 0 -15 -1 -7 -1 -1 -3 -82 0],-277,-625,736
Satvik  @334C84,25342, Thu Mar 13 16:25:22 GMT+05:30 2025,65360, [80 -1 -21 -2 -113 -3 -32 2 35 0 9 0 -15 -1 -7 -1 -1 -3 -82 0],-277,-625,736
Satvik  @334C84,25389, Thu Mar 13 16:25:22 GMT+05:30 2025,65366, [86 -1 6 -1 -122 -3 -26 2 21 0 -6 -1 -13 -1 3 0 7 -2 -73 0],-250,-634,742
Satvik  @334C84,25390, Thu Mar 13 16:25:22 GMT+05:30 2025,65366, [86 -1 6 -1 -122 -3 -26 2 21 0 -6 -1 -13 -1 3 0 7 -2 -73 0],-250,-634,742
Satvik  @334C84,25390, Thu Mar 13 16:25:22 GMT+05:30 2025,65366, [86 -1 6 -1 -122 -3 -26 2 21 0 -6 -1 -13 -1 3 0 7 -2 -73 0],-250,-634,742
Satvik  @334C84,25437, Thu Mar 13 16:25:22 GMT+05:30 2025,65372, [92 -1 -9 -2 -116 -3 -41 2 23 0 -28 -1 -18 -1 -4 -1 4 -2 -73 0],-265,-628,727
Satvik  @334C84,25438, Thu Mar 13 16:25:22 GMT+05:30 2025,65372, [92 -1 -9 -2 -116 -3 -41 2 23 0 -28 -1 -18 -1 -4 -1 4 -2 -73 0],-265,-628,727
Satvik  @334C84,25438, Thu Mar 13 16:25:22 GMT+05:30 2025,65372, [92 -1 -9 -2 -116 -3 -41 2 23 0 -28 -1 -18 -1 -4 -1 4 -2 -73 0],-265,-628,727
Satvik  @334C84,25486, Thu Mar 13 16:25:22 GMT+05:30 2025,65378, [98 -1 -6 -2 -110 -3 -28 2 4 0 -7 -1 -5 -1 4 0 1 -2 -76 0],-262,-622,740
Satvik  @334C84,25487, Thu Mar 13 16:25:22 GMT+05:30 2025,65378, [98 -1 -6 -2 -110 -3 -28 2 4 0 -7 -1 -5 -1 4 0 1 -2 -76 0],-262,-622,740
Satvik  @334C84,25488, Thu Mar 13 16:25:22 GMT+05:30 2025,65378, [98 -1 -6 -2 -110 -3 -28 2 4 0 -7 -1 -5 -1 4 0 1 -2 -76 0],-262,-622,740
Satvik  @334C84,25535, Thu Mar 13 16:25:22 GMT+05:30 2025,65385, [105 -1 -5 -2 -117 -3 -57 2 44 0 -41 -1 -30 -1 3 0 2 -2 -81 0],-261,-629,711
Satvik  @334C84,25536, Thu Mar 13 16:25:22 GMT+05:30 2025,65385, [105 -1 -5 -2 -117 -3 -57 2 44 0 -41 -1 -30 -1 3 0 2 -2 -81 0],-261,-629,711
Satvik  @334C84,25537, Thu Mar 13 16:25:22 GMT+05:30 2025,65385, [105 -1 -5 -2 -117 -3 -57 2 44 0 -41 -1 -30 -1 3 0 2 -2 -81 0],-261,-629,711
Satvik  @334C84,25584, Thu Mar 13 16:25:22 GMT+05:30 2025,65391, [111 -1 38 -1 -120 -3 -42 2 26 0 -23 -1 -9 -1 -4 -1 -1 -3 -79 0],-218,-632,726
Satvik  @334C84,25585, Thu Mar 13 16:25:22 GMT+05:30 2025,65391, [111 -1 38 -1 -120 -3 -42 2 26 0 -23 -1 -9 -1 -4 -1 -1 -3 -79 0],-218,-632,726
Satvik  @334C84,25586, Thu Mar 13 16:25:22 GMT+05:30 2025,65391, [111 -1 38 -1 -120 -3 -42 2 26 0 -23 -1 -9 -1 -4 -1 -1 -3 -79 0],-218,-632,726
Satvik  @334C84,25632, Thu Mar 13 16:25:22 GMT+05:30 2025,65397, [117 -1 33 -1 -110 -3 -59 2 65 0 -84 -1 -32 -1 -1 -1 2 -2 -81 0],-223,-622,709
Satvik  @334C84,25633, Thu Mar 13 16:25:22 GMT+05:30 2025,65397, [117 -1 33 -1 -110 -3 -59 2 65 0 -84 -1 -32 -1 -1 -1 2 -2 -81 0],-223,-622,709
Satvik  @334C84,25634, Thu Mar 13 16:25:22 GMT+05:30 2025,65397, [117 -1 33 -1 -110 -3 -59 2 65 0 -84 -1 -32 -1 -1 -1 2 -2 -81 0],-223,-622,709
Satvik  @334C84,25730, Thu Mar 13 16:25:22 GMT+05:30 2025,65403, [123 -1 87 -1 -101 -3 -82 2 80 0 -97 -1 2 0 -7 -1 2 -2 -91 0],-169,-613,686
Satvik  @334C84,25731, Thu Mar 13 16:25:22 GMT+05:30 2025,65403, [123 -1 87 -1 -101 -3 -82 2 80 0 -97 -1 2 0 -7 -1 2 -2 -91 0],-169,-613,686
Satvik  @334C84,25732, Thu Mar 13 16:25:22 GMT+05:30 2025,65403, [123 -1 87 -1 -101 -3 -82 2 80 0 -97 -1 2 0 -7 -1 2 -2 -91 0],-169,-613,686
Satvik  @334C84,25778, Thu Mar 13 16:25:22 GMT+05:30 2025,65410, [-126 -1 -1 -2 -98 -3 -27 2 117 0 39 0 -95 0 -4 -1 -2 -3 -84 0],-257,-610,741
Satvik  @334C84,25779, Thu Mar 13 16:25:22 GMT+05:30 2025,65410, [-126 -1 -1 -2 -98 -3 -27 2 117 0 39 0 -95 0 -4 -1 -2 -3 -84 0],-257,-610,741
Satvik  @334C84,25780, Thu Mar 13 16:25:22 GMT+05:30 2025,65410, [-126 -1 -1 -2 -98 -3 -27 2 117 0 39 0 -95 0 -4 -1 -2 -3 -84 0],-257,-610,741
Satvik  @334C84,25827, Thu Mar 13 16:25:22 GMT+05:30 2025,65416, [-120 -1 -72 -2 -94 -3 42 3 56 0 12 0 99 0 6 0 10 -2 -94 0],-328,-606,810
Satvik  @334C84,25828, Thu Mar 13 16:25:22 GMT+05:30 2025,65416, [-120 -1 -72 -2 -94 -3 42 3 56 0 12 0 99 0 6 0 10 -2 -94 0],-328,-606,810
Satvik  @334C84,25829, Thu Mar 13 16:25:22 GMT+05:30 2025,65416, [-120 -1 -72 -2 -94 -3 42 3 56 0 12 0 99 0 6 0 10 -2 -94 0],-328,-606,810
Satvik  @334C84,25877, Thu Mar 13 16:25:22 GMT+05:30 2025,65422, [-114 -1 -40 -2 -70 -3 -7 2 37 0 -46 -1 -16 -1 -6 -1 8 -2 -96 0],-296,-582,761
Satvik  @334C84,25878, Thu Mar 13 16:25:22 GMT+05:30 2025,65422, [-114 -1 -40 -2 -70 -3 -7 2 37 0 -46 -1 -16 -1 -6 -1 8 -2 -96 0],-296,-582,761
Satvik  @334C84,25878, Thu Mar 13 16:25:22 GMT+05:30 2025,65422, [-114 -1 -40 -2 -70 -3 -7 2 37 0 -46 -1 -16 -1 -6 -1 8 -2 -96 0],-296,-582,761
Satvik  @334C84,25926, Thu Mar 13 16:25:22 GMT+05:30 2025,65428, [-108 -1 19 -1 -74 -3 -3 2 34 0 -23 -1 -46 -1 3 0 10 -2 -93 0],-237,-586,765
Satvik  @334C84,25927, Thu Mar 13 16:25:22 GMT+05:30 2025,65428, [-108 -1 19 -1 -74 -3 -3 2 34 0 -23 -1 -46 -1 3 0 10 -2 -93 0],-237,-586,765
Satvik  @334C84,25927, Thu Mar 13 16:25:22 GMT+05:30 2025,65428, [-108 -1 19 -1 -74 -3 -3 2 34 0 -23 -1 -46 -1 3 0 10 -2 -93 0],-237,-586,765
Satvik  @334C84,25974, Thu Mar 13 16:25:22 GMT+05:30 2025,65435, [-101 -1 60 -1 -71 -3 -34 2 39 0 -116 -1 -23 -1 12 0 -2 -3 -91 0],-196,-583,734
Satvik  @334C84,25975, Thu Mar 13 16:25:22 GMT+05:30 2025,65435, [-101 -1 60 -1 -71 -3 -34 2 39 0 -116 -1 -23 -1 12 0 -2 -3 -91 0],-196,-583,734
Satvik  @334C84,25976, Thu Mar 13 16:25:22 GMT+05:30 2025,65435, [-101 -1 60 -1 -71 -3 -34 2 39 0 -116 -1 -23 -1 12 0 -2 -3 -91 0],-196,-583,734
Satvik  @334C84,26020, Thu Mar 13 16:25:22 GMT+05:30 2025,65441, [-95 -1 78 -1 -89 -3 -3 2 56 0 -71 -1 58 0 3 0 2 -2 -103 0],-178,-601,765
Satvik  @334C84,26021, Thu Mar 13 16:25:22 GMT+05:30 2025,65441, [-95 -1 78 -1 -89 -3 -3 2 56 0 -71 -1 58 0 3 0 2 -2 -103 0],-178,-601,765
Satvik  @334C84,26021, Thu Mar 13 16:25:22 GMT+05:30 2025,65441, [-95 -1 78 -1 -89 -3 -3 2 56 0 -71 -1 58 0 3 0 2 -2 -103 0],-178,-601,765
Satvik  @334C84,26069, Thu Mar 13 16:25:22 GMT+05:30 2025,65447, [-89 -1 36 -1 -80 -3 0 3 79 0 -49 -1 107 0 4 0 10 -2 -99 0],-220,-592,768
Satvik  @334C84,26069, Thu Mar 13 16:25:22 GMT+05:30 2025,65447, [-89 -1 36 -1 -80 -3 0 3 79 0 -49 -1 107 0 4 0 10 -2 -99 0],-220,-592,768
Satvik  @334C84,26070, Thu Mar 13 16:25:22 GMT+05:30 2025,65447, [-89 -1 36 -1 -80 -3 0 3 79 0 -49 -1 107 0 4 0 10 -2 -99 0],-220,-592,768
Satvik  @334C84,26120, Thu Mar 13 16:25:22 GMT+05:30 2025,65453, [-83 -1 28 -1 -51 -3 3 3 95 0 -118 -1 81 0 6 0 16 -2 -117 0],-228,-563,771
Satvik  @334C84,26121, Thu Mar 13 16:25:22 GMT+05:30 2025,65453, [-83 -1 28 -1 -51 -3 3 3 95 0 -118 -1 81 0 6 0 16 -2 -117 0],-228,-563,771
Satvik  @334C84,26121, Thu Mar 13 16:25:22 GMT+05:30 2025,65453, [-83 -1 28 -1 -51 -3 3 3 95 0 -118 -1 81 0 6 0 16 -2 -117 0],-228,-563,771
Satvik  @334C84,26170, Thu Mar 13 16:25:22 GMT+05:30 2025,65460, [-76 -1 -1 -2 -55 -3 31 3 85 0 -69 -1 75 0 1 0 16 -2 -109 0],-257,-567,799
Satvik  @334C84,26171, Thu Mar 13 16:25:22 GMT+05:30 2025,65460, [-76 -1 -1 -2 -55 -3 31 3 85 0 -69 -1 75 0 1 0 16 -2 -109 0],-257,-567,799
Satvik  @334C84,26172, Thu Mar 13 16:25:22 GMT+05:30 2025,65460, [-76 -1 -1 -2 -55 -3 31 3 85 0 -69 -1 75 0 1 0 16 -2 -109 0],-257,-567,799
Satvik  @334C84,26215, Thu Mar 13 16:25:23 GMT+05:30 2025,65466, [-70 -1 -33 -2 -52 -3 75 3 73 0 -49 -1 56 0 3 0 8 -2 -109 0],-289,-564,843
Satvik  @334C84,26216, Thu Mar 13 16:25:23 GMT+05:30 2025,65466, [-70 -1 -33 -2 -52 -3 75 3 73 0 -49 -1 56 0 3 0 8 -2 -109 0],-289,-564,843
Satvik  @334C84,26216, Thu Mar 13 16:25:23 GMT+05:30 2025,65466, [-70 -1 -33 -2 -52 -3 75 3 73 0 -49 -1 56 0 3 0 8 -2 -109 0],-289,-564,843
Satvik  @334C84,26267, Thu Mar 13 16:25:23 GMT+05:30 2025,65472, [-64 -1 -18 -2 -33 -3 38 3 49 0 -25 -1 37 0 3 0 19 -2 -120 0],-274,-545,806
Satvik  @334C84,26268, Thu Mar 13 16:25:23 GMT+05:30 2025,65472, [-64 -1 -18 -2 -33 -3 38 3 49 0 -25 -1 37 0 3 0 19 -2 -120 0],-274,-545,806
Satvik  @334C84,26268, Thu Mar 13 16:25:23 GMT+05:30 2025,65472, [-64 -1 -18 -2 -33 -3 38 3 49 0 -25 -1 37 0 3 0 19 -2 -120 0],-274,-545,806
Satvik  @334C84,26315, Thu Mar 13 16:25:23 GMT+05:30 2025,65478, [-58 -1 20 -1 -23 -3 42 3 36 0 -49 -1 -11 -1 3 0 16 -2 -115 0],-236,-535,810
Satvik  @334C84,26316, Thu Mar 13 16:25:23 GMT+05:30 2025,65478, [-58 -1 20 -1 -23 -3 42 3 36 0 -49 -1 -11 -1 3 0 16 -2 -115 0],-236,-535,810
Satvik  @334C84,26317, Thu Mar 13 16:25:23 GMT+05:30 2025,65478, [-58 -1 20 -1 -23 -3 42 3 36 0 -49 -1 -11 -1 3 0 16 -2 -115 0],-236,-535,810
Satvik  @334C84,26363, Thu Mar 13 16:25:23 GMT+05:30 2025,65485, [-51 -1 77 -1 -25 -3 9 3 44 0 -46 -1 -5 -1 7 0 26 -2 -120 0],-179,-537,777
Satvik  @334C84,26364, Thu Mar 13 16:25:23 GMT+05:30 2025,65485, [-51 -1 77 -1 -25 -3 9 3 44 0 -46 -1 -5 -1 7 0 26 -2 -120 0],-179,-537,777
Satvik  @334C84,26365, Thu Mar 13 16:25:23 GMT+05:30 2025,65485, [-51 -1 77 -1 -25 -3 9 3 44 0 -46 -1 -5 -1 7 0 26 -2 -120 0],-179,-537,777
Satvik  @334C84,26413, Thu Mar 13 16:25:23 GMT+05:30 2025,65491, [-45 -1 109 -1 -24 -3 -24 2 86 0 -91 -1 46 0 6 0 20 -2 -111 0],-147,-536,744
